country_pair_cat,year,ln_fdi_instock,l_ln_origin_gdp_pc,l_ln_host_gdp_pc,l_ln_origin_pop,l_ln_host_pop,log_dist,l_origin_social_protect_gdp,l_host_social_protect_gdp
GRC_ESP,2011,2.295671,10.33321,10.2005415,17.656614,16.224377,7.771869,16.58628872,18.80671235
GRC_ESP,2012,2.316763,10.368331,10.162627,17.660168,16.222897,7.771869,16.8241551,20.21262722
GRC_FRA,2004,2.999736,10.294461,9.824313,17.946587,16.206844,7.649086,21.28234721,14.29473743
GRC_FRA,2005,2.6186378,10.4264765,9.996755,17.95395,16.20932,7.649086,21.24219272,14.02930063
GRC_FRA,2006,3.80864,10.456228,10.023567,17.961489,16.212252,7.649086,21.33410348,14.90549181
GRC_FRA,2007,3.9631507,10.503522,10.118646,17.96846,16.215256,7.649086,21.59195867,15.12287595
GRC_FRA,2008,3.4298804,10.633652,10.269079,17.974648,16.217802,7.649086,21.66630609,15.71069426
GRC_FRA,2009,3.6803458,10.721815,10.373406,17.980236,16.220457,7.649086,21.84733836,17.04202653
GRC_FRA,2010,3.3640113,10.635264,10.299272,17.98538,16.223087,7.649086,23.70500852,18.64322581
GRC_FRA,2011,3.2138994,10.612467,10.2005415,17.99032,16.224377,7.649086,23.67431485,18.80671235
GRC_FRA,2012,3.5400062,10.687178,10.162627,17.995157,16.222897,7.649086,23.69992941,20.21262722
GRC_GBR,2004,3.108463,10.441883,9.824313,17.903965,16.206844,7.781076,14.39856468,14.29473743
GRC_GBR,2005,2.9352655,10.598341,9.996755,17.909653,16.20932,7.781076,14.68510588,14.02930063
GRC_GBR,2006,3.3166661,10.640745,10.023567,17.91652,16.212252,7.781076,14.56364091,14.90549181
GRC_GBR,2007,3.4716609,10.6993475,10.118646,17.92387,16.215256,7.781076,14.19733379,15.12287595
GRC_GBR,2008,2.671605,10.82563,10.269079,17.931656,16.217802,7.781076,14.26190541,15.71069426
GRC_GBR,2009,2.455046,10.757596,10.373406,17.939528,16.220457,7.781076,14.87103398,17.04202653
GRC_GBR,2010,3.241381,10.557224,10.299272,17.94709,16.223087,7.781076,16.7649506,18.64322581
GRC_GBR,2011,2.6540928,10.573362,10.2005415,17.95493,16.224377,7.781076,16.88218834,18.80671235
GRC_GBR,2012,2.3441935,10.637118,10.162627,17.962748,16.222897,7.781076,16.6773079,20.21262722
GRC_IRL,2004,1.0432426,10.623932,9.824313,15.200934,16.206844,7.956905,11.25510773,14.29473743
GRC_IRL,2005,0.622703,10.771239,9.996755,15.219218,16.20932,7.956905,11.18459036,14.02930063
GRC_IRL,2006,0.8947788,10.837191,10.023567,15.241005,16.212252,7.956905,12.10179275,14.90549181
GRC_IRL,2007,1.113277,10.902398,10.118646,15.267965,16.215256,7.956905,12.31335989,15.12287595
GRC_IRL,2008,0.97127485,11.024509,10.269079,15.296875,16.217802,7.956905,13.08713338,15.71069426
GRC_IRL,2009,1.1139675,11.022917,10.373406,15.317262,16.220457,7.956905,15.45493468,17.04202653
GRC_IRL,2010,1.3713194,10.861019,10.299272,15.327418,16.223087,7.956905,18.01906072,18.64322581
GRC_IRL,2011,1.140784,10.793746,10.2005415,15.332868,16.224377,7.956905,17.72877416,18.80671235
GRC_IRL,2012,0.84649146,10.85609,10.162627,15.337228,16.222897,7.956905,16.19964876,20.21262722
GRC_ITA,2004,2.7510161,10.217832,9.824313,17.864042,16.206844,6.956937,17.25537118,14.29473743
GRC_ITA,2005,1.8332642,10.347358,9.996755,17.870514,16.20932,6.956937,17.28979544,14.02930063
GRC_ITA,2006,2.0482848,10.372217,10.023567,17.875427,16.212252,6.956937,17.35882974,14.90549181
GRC_ITA,2007,2.251689,10.416633,10.118646,17.878433,16.215256,6.956937,17.39468496,15.12287595
GRC_ITA,2008,2.522824,10.537383,10.269079,17.883482,16.217802,6.956937,17.53495229,15.71069426
GRC_ITA,2009,2.262842,10.612513,10.373406,17.890106,16.220457,6.956937,18.10799484,17.04202653
GRC_ITA,2010,2.3431177,10.518047,10.299272,17.894663,16.223087,6.956937,19.81482353,18.64322581
GRC_ITA,2011,2.1480935,10.487082,10.2005415,17.89774,16.224377,6.956937,19.85822498,18.80671235
GRC_ITA,2012,2.0359251,10.554111,10.162627,17.899458,16.222897,6.956937,19.77946345,20.21262722
GRC_JPN,2008,-1.6161604,10.470936,10.269079,18.66755,16.217802,9.160938,13.38959311,15.71069426
GRC_JPN,2009,-1.4305936,10.579979,10.373406,18.668034,16.220457,9.160938,14.02792349,17.04202653
GRC_JPN,2010,-1.3019187,10.617788,10.299272,18.667908,16.223087,9.160938,15.84652534,18.64322581
GRC_JPN,2011,-1.1258945,10.703417,10.2005415,18.668087,16.224377,9.160938,15.98554543,18.80671235
GRC_JPN,2012,-1.0196505,10.78245,10.162627,18.666235,16.222897,9.160938,16.67997535,20.21262722
GRC_NLD,2004,3.8180003,10.482127,9.824313,16.602083,16.206844,7.6792107,15.63230046,14.29473743
GRC_NLD,2005,3.467176,10.605654,9.996755,16.605556,16.20932,7.6792107,15.48803482,14.02930063
GRC_NLD,2006,4.555727,10.644926,10.023567,16.607893,16.212252,7.6792107,15.06853542,14.90549181
GRC_NLD,2007,4.591752,10.711376,10.118646,16.6095,16.215256,7.6792107,14.69123046,15.12287595
GRC_NLD,2008,4.412051,10.85386,10.269079,16.611675,16.217802,7.6792107,14.41994929,15.71069426
GRC_NLD,2009,4.4127283,10.9620495,10.373406,16.615568,16.220457,7.6792107,14.72733228,17.04202653
GRC_NLD,2010,4.1905665,10.868835,10.299272,16.62071,16.223087,7.6792107,16.38206139,18.64322581
GRC_NLD,2011,3.5514903,10.838601,10.2005415,16.62584,16.224377,7.6792107,16.74674235,18.80671235
GRC_NLD,2012,3.4471047,10.899686,10.162627,16.630505,16.222897,7.6792107,16.74997963,20.21262722
GRC_RUS,2004,-0.53162456,7.998044,9.824313,18.789816,16.206844,7.7113624,9.827406996,14.29473743
GRC_RUS,2005,-0.54219985,8.319321,9.996755,18.78579,16.20932,7.7113624,9.137566363,14.02930063
GRC_RUS,2006,-0.54269075,8.579882,10.023567,18.781975,16.212252,7.7113624,8.167246924,14.90549181
GRC_RUS,2011,-0.6858532,9.27566,10.2005415,18.777302,16.224377,7.7113624,12.43516566,18.80671235
GRC_RUS,2012,-0.6898893,9.571589,10.162627,18.778082,16.222897,7.7113624,11.1555976,20.21262722
GRC_SWE,2004,-0.12493662,10.518906,9.824313,16.008083,16.206844,7.7867084,22.96174777,14.29473743
GRC_SWE,2005,-0.52660936,10.65707,9.996755,16.012016,16.20932,7.7867084,22.5212336,14.02930063
GRC_SWE,2006,-0.07220276,10.672084,10.023567,16.016016,16.212252,7.7867084,22.1310256,14.90549181
GRC_SWE,2007,0.13409574,10.743167,10.118646,16.02164,16.215256,7.7867084,21.32402185,15.12287595
GRC_SWE,2008,0.11135348,10.88534,10.269079,16.029057,16.217802,7.7867084,20.20410284,15.71069426
GRC_SWE,2009,0.39772043,10.92978,10.373406,16.036846,16.220457,7.7867084,20.09499124,17.04202653
GRC_SWE,2010,0.18152624,10.741952,10.299272,16.045364,16.223087,7.7867084,21.77375578,18.64322581
GRC_SWE,2011,0.18061018,10.861552,10.2005415,16.05389,16.224377,7.7867084,20.69178256,18.80671235
GRC_SWE,2012,0.18652117,10.996519,10.162627,16.061441,16.222897,7.7867084,20.03710418,20.21262722
GRC_USA,2004,2.977578,10.583967,9.824313,19.485764,16.206844,8.978324,7.095504113,14.29473743
GRC_USA,2005,3.1863427,10.638563,9.996755,19.495018,16.20932,8.978324,6.869351488,14.02930063
GRC_USA,2006,3.0396903,10.69455,10.023567,19.504236,16.212252,8.978324,6.781991505,14.90549181
GRC_USA,2007,3.8013866,10.742869,10.118646,19.513878,16.215256,8.978324,6.707120727,15.12287595
GRC_USA,2008,2.8010902,10.778456,10.269079,19.523388,16.217802,8.978324,6.712153959,15.71069426
GRC_USA,2009,3.5034616,10.786895,10.373406,19.532846,16.220457,8.978324,7.732597241,17.04202653
GRC_USA,2010,3.4638054,10.760028,10.299272,19.541615,16.223087,8.978324,8.652186927,18.64322581
GRC_USA,2011,3.2249124,10.788635,10.2005415,19.549906,16.224377,8.978324,9.009683132,18.80671235
GRC_USA,2012,3.3027544,10.817438,10.162627,19.557167,16.222897,8.978324,8.619429825,20.21262722
HRV_AUS,2005,-2.6292832,10.323207,9.174329,16.817593,15.275195,9.682943,9.785670229,14.76028743
HRV_AUS,2006,-2.080443,10.434093,9.261131,16.830791,15.276482,9.682943,9.389974381,14.79901697
HRV_AUS,2007,-1.7102579,10.492521,9.366628,16.845543,15.276717,9.682943,9.123021777,15.37144261
HRV_AUS,2008,-1.958461,10.620353,9.543141,16.85179,15.276499,9.682943,8.983810536,13.70755161
HRV_AUS,2009,-1.7757298,10.81178,9.702422,16.87183,15.27638,9.682943,8.76974511,13.40043652
HRV_AUS,2010,-2.582126,10.663648,9.587559,16.89244,15.27533,9.682943,10.80715653,14.99089227
HRV_AUS,2011,-2.2133038,10.859425,9.542313,16.907995,15.273062,9.682943,8.955661015,14.87893378
HRV_AUS,2012,-2.5094995,11.043207,9.5872135,16.92189,15.2696085,9.682943,8.953327961,15.29753759
HRV_AUT,2005,4.0374923,10.513838,9.174329,15.91622,15.275195,5.6009364,20.56136148,14.76028743
HRV_AUT,2006,4.1811438,10.555894,9.261131,15.923033,15.276482,5.6009364,20.23215577,14.79901697
HRV_AUT,2007,5.1453214,10.612392,9.366628,15.92798,15.276717,5.6009364,19.85819445,15.37144261
HRV_AUT,2008,4.5845065,10.754829,9.543141,15.931222,15.276499,5.6009364,19.40548895,13.70755161
HRV_AUT,2009,4.7477775,10.853383,9.702422,15.934353,15.27638,5.6009364,19.58206629,13.40043652
HRV_AUT,2010,4.682937,10.778189,9.587559,15.936972,15.27533,5.6009364,21.23554083,14.99089227
HRV_AUT,2011,4.604984,10.754878,9.542313,15.939376,15.273062,5.6009364,21.39940439,14.87893378
HRV_AUT,2012,4.6830363,10.846906,9.5872135,15.942747,15.2696085,5.6009364,20.69431497,15.29753759
HRV_BEL,2005,-0.8476431,10.479812,9.174329,16.159348,15.275195,6.9318743,17.15842403,14.76028743
HRV_BEL,2006,-1.130885,10.517788,9.261131,16.164846,15.276482,6.9318743,17.0013484,14.79901697
HRV_BEL,2007,1.6297071,10.567525,9.366628,16.171442,15.276717,6.9318743,16.99038459,15.37144261
HRV_BEL,2008,1.0119178,10.701079,9.543141,16.178785,15.276499,6.9318743,16.74554411,13.70755161
HRV_BEL,2009,0.7990411,10.787763,9.702422,16.186686,15.27638,6.9318743,17.4034502,13.40043652
HRV_BEL,2010,1.0589318,10.7117605,9.587559,16.194733,15.27533,6.9318743,19.09745657,14.99089227
HRV_BEL,2011,1.4343753,10.700548,9.542313,16.203869,15.273062,6.9318743,18.79569981,14.87893378
HRV_BEL,2012,1.0626564,10.773604,9.5872135,16.216879,15.2696085,6.9318743,18.9746958,15.29753759
HRV_CHE,2005,1.1494875,10.884444,9.174329,15.815588,15.275195,6.50323,13.11823211,14.76028743
HRV_CHE,2006,1.9992485,10.9142275,9.261131,15.821994,15.276482,6.50323,12.95402562,14.79901697
HRV_CHE,2007,2.2328618,10.960922,9.366628,15.828269,15.276717,6.50323,12.24180243,15.37144261
HRV_CHE,2008,1.7897898,11.059665,9.543141,15.837206,15.276499,6.50323,11.74385063,13.70755161
HRV_CHE,2009,1.7227348,11.1911745,9.702422,15.849913,15.27638,6.50323,11.25197574,13.40043652
HRV_CHE,2010,2.2102652,11.155213,9.587559,15.862407,15.27533,6.50323,12.41128373,14.99089227
HRV_CHE,2011,1.7050891,11.219973,9.542313,15.872823,15.273062,6.50323,12.39737421,14.87893378
HRV_CHE,2012,1.6073182,11.389804,9.5872135,15.883942,15.2696085,6.50323,12.25653634,15.29753759
HRV_CYP,2005,-0.94116646,10.07713,9.174329,13.825865,15.275195,7.5404,10.37138073,14.76028743
HRV_CYP,2006,-0.37907693,10.125,9.261131,13.842797,15.276482,7.5404,11.0414713,14.79901697
HRV_CYP,2007,0.09287848,10.193517,9.366628,13.860012,15.276717,7.5404,10.58848529,15.37144261
HRV_CYP,2008,0.14937755,10.349612,9.543141,13.877276,15.276499,7.5404,9.979099568,13.70755161
HRV_CYP,2009,0.472876,10.474214,9.702422,13.893918,15.27638,7.5404,10.21408916,13.40043652
HRV_CYP,2010,0.40626296,10.376794,9.587559,13.909077,15.27533,7.5404,11.54196299,14.99089227
HRV_CYP,2011,0.37427697,10.33587,9.542313,13.922221,15.273062,7.5404,12.2028945,14.87893378
HRV_CYP,2012,0.03257466,10.380766,9.5872135,13.9331455,15.2696085,7.5404,12.64260627,15.29753759
HRV_CZE,2005,-1.0761337,9.3661375,9.174329,16.137613,15.275195,6.198514,12.01070126,14.76028743
HRV_CZE,2006,-1.6585515,9.498985,9.261131,16.138998,15.276482,6.198514,11.73317292,14.79901697
HRV_CZE,2007,-1.0848917,9.627974,9.366628,16.141705,15.276717,6.198514,11.71846488,15.37144261
HRV_CZE,2008,-1.4524735,9.818673,9.543141,16.147541,15.276499,6.198514,11.91752751,13.70755161
HRV_CZE,2009,0.26307464,10.030069,9.702422,16.155834,15.27638,6.198514,11.90007646,13.40043652
HRV_CZE,2010,-1.8415306,9.890483,9.587559,16.161531,15.27533,6.198514,13.12105178,14.99089227
HRV_CZE,2011,-1.2330203,9.893845,9.542313,16.164446,15.273062,6.198514,13.21894659,14.87893378
HRV_CZE,2012,1.3959533,9.985871,9.5872135,16.166513,15.2696085,6.198514,13.20484263,15.29753759
HRV_DEU,2005,3.3660624,10.438984,9.174329,18.228506,15.275195,6.815932,20.6376232,14.76028743
HRV_DEU,2006,3.6567261,10.454397,9.261131,18.227938,15.276482,6.815932,20.63015568,14.79901697
HRV_DEU,2007,4.136931,10.503638,9.366628,18.22681,15.276717,6.815932,19.81974303,15.37144261
HRV_DEU,2008,3.7654827,10.641006,9.543141,18.225473,15.276499,6.815932,18.74201724,13.70755161
HRV_DEU,2009,4.044604,10.729836,9.702422,18.223572,15.27638,6.815932,18.64599842,13.40043652
HRV_DEU,2010,3.8747373,10.63904,9.587559,18.221037,15.27533,6.815932,20.56534216,14.99089227
HRV_DEU,2011,3.7479808,10.640306,9.542313,18.219505,15.273062,6.815932,19.9060487,14.87893378
HRV_DEU,2012,3.6503015,10.7538595,9.5872135,18.200968,15.2696085,6.815932,18.79846252,15.29753759
HRV_DNK,2005,0.21358979,10.747457,9.174329,15.502747,15.275195,7.0240884,23.44751202,14.76028743
HRV_DNK,2006,0.28492248,10.795482,9.261131,15.505502,15.276482,7.0240884,22.73927274,14.79901697
HRV_DNK,2007,0.5755453,10.859518,9.366628,15.508788,15.276717,7.0240884,21.66823202,15.37144261
HRV_DNK,2008,0.70406973,10.976561,9.543141,15.513223,15.276499,7.0240884,21.46279774,13.70755161
HRV_DNK,2009,0.59225684,11.071658,9.702422,15.519098,15.27638,7.0240884,21.59847236,13.40043652
HRV_DNK,2010,0.8369184,10.971009,9.587559,15.524449,15.27533,7.0240884,24.27312947,14.99089227
HRV_DNK,2011,0.6901584,10.968912,9.542313,15.528891,15.273062,7.0240884,24.8365201,14.87893378
HRV_DNK,2012,0.511333,11.030909,9.5872135,15.533009,15.2696085,7.0240884,24.69269363,15.29753759
HRV_ESP,2005,-0.8573832,10.123372,9.174329,17.574892,15.275195,7.4398293,12.8069931,14.76028743
HRV_ESP,2006,-0.33841518,10.185305,9.261131,17.591785,15.276482,7.4398293,12.72569597,14.79901697
HRV_ESP,2007,0.1839742,10.257049,9.366628,17.60869,15.276717,7.4398293,12.69725211,15.37144261
HRV_ESP,2008,0.0432787,10.395418,9.543141,17.627201,15.276499,7.4398293,12.84373621,13.70755161
HRV_ESP,2009,0.054889828,10.47952,9.702422,17.643154,15.27638,7.4398293,13.77849448,13.40043652
HRV_ESP,2010,0.23067711,10.383875,9.587559,17.652012,15.27533,7.4398293,16.01794909,14.99089227
HRV_ESP,2011,0.07260364,10.33321,9.542313,17.656614,15.273062,7.4398293,16.58628872,14.87893378
HRV_ESP,2012,0.1686984,10.368331,9.5872135,17.660168,15.2696085,7.4398293,16.8241551,15.29753759
HRV_EST,2009,-1.9218063,9.803366,9.702422,14.106007,15.27638,7.392875,11.4831325,13.40043652
HRV_EST,2010,-1.9521317,9.597391,9.587559,14.104078,15.27533,7.392875,15.42571466,14.99089227
HRV_EST,2011,-2.0718615,9.591417,9.542313,14.101798,15.273062,7.392875,14.24655524,14.87893378
HRV_EST,2012,-1.8874897,9.767372,9.5872135,14.0987625,15.2696085,7.392875,12.60707131,15.29753759
HRV_FIN,2007,-3.061634,10.624267,9.366628,15.476832,15.276717,7.4399548,19.76548831,15.37144261
HRV_FIN,2008,-3.3083725,10.784949,9.543141,15.481087,15.276499,7.4399548,19.15169575,13.70755161
HRV_FIN,2009,-3.116236,10.885591,9.702422,15.485743,15.27638,7.4399548,19.41035873,13.40043652
HRV_FIN,2010,-3.7774851,10.76018,9.587559,15.490524,15.27533,7.4399548,22.68586801,14.99089227
HRV_FIN,2011,-3.8494067,10.7407875,9.542313,15.4951,15.273062,7.4399548,22.8059861,14.87893378
HRV_FIN,2012,-4.387466,10.835469,9.5872135,15.499735,15.2696085,7.4399548,22.65415073,15.29753759
HRV_FRA,2005,0.5249486,10.4264765,9.174329,17.95395,15.275195,6.9863462,21.24219272,14.76028743
HRV_FRA,2006,2.63556,10.456228,9.261131,17.961489,15.276482,6.9863462,21.33410348,14.79901697
HRV_FRA,2007,2.860081,10.503522,9.366628,17.96846,15.276717,6.9863462,21.59195867,15.37144261
HRV_FRA,2008,2.8433905,10.633652,9.543141,17.974648,15.276499,6.9863462,21.66630609,13.70755161
HRV_FRA,2009,2.9118137,10.721815,9.702422,17.980236,15.27638,6.9863462,21.84733836,13.40043652
HRV_FRA,2010,2.868191,10.635264,9.587559,17.98538,15.27533,6.9863462,23.70500852,14.99089227
HRV_FRA,2011,2.1712403,10.612467,9.542313,17.99032,15.273062,6.9863462,23.67431485,14.87893378
HRV_FRA,2012,2.303315,10.687178,9.5872135,17.995157,15.2696085,6.9863462,23.69992941,15.29753759
HRV_GBR,2005,1.8751937,10.598341,9.174329,17.909653,15.275195,7.201332,14.68510588,14.76028743
HRV_GBR,2006,2.8201814,10.640745,9.261131,17.91652,15.276482,7.201332,14.56364091,14.79901697
HRV_GBR,2007,3.3141842,10.6993475,9.366628,17.92387,15.276717,7.201332,14.19733379,15.37144261
HRV_GBR,2008,2.5530977,10.82563,9.543141,17.931656,15.276499,7.201332,14.26190541,13.70755161
HRV_GBR,2009,2.674927,10.757596,9.702422,17.939528,15.27638,7.201332,14.87103398,13.40043652
HRV_GBR,2010,2.565178,10.557224,9.587559,17.94709,15.27533,7.201332,16.7649506,14.99089227
HRV_GBR,2011,2.3480844,10.573362,9.542313,17.95493,15.273062,7.201332,16.88218834,14.87893378
HRV_GBR,2012,2.305039,10.637118,9.5872135,17.962748,15.2696085,7.201332,16.6773079,15.29753759
HRV_GRC,2006,-2.3157365,10.023567,9.261131,16.212252,15.276482,6.984181,14.90549181,14.79901697
HRV_GRC,2007,-2.4481106,10.118646,9.366628,16.215256,15.276717,6.984181,15.12287595,15.37144261
HRV_GRC,2008,-2.908414,10.269079,9.543141,16.217802,15.276499,6.984181,15.71069426,13.70755161
HRV_GRC,2009,-2.9845426,10.373406,9.702422,16.220457,15.27638,6.984181,17.04202653,13.40043652
HRV_GRC,2010,-2.7781243,10.299272,9.587559,16.223087,15.27533,6.984181,18.64322581,14.99089227
HRV_GRC,2011,-2.8715394,10.2005415,9.542313,16.224377,15.273062,6.984181,18.80671235,14.87893378
HRV_GRC,2012,-2.6551373,10.162627,9.5872135,16.222897,15.2696085,6.984181,20.21262722,15.29753759
HRV_HUN,2005,2.505964,9.239544,9.174329,16.128754,15.275195,5.7107844,15.71184779,14.76028743
HRV_HUN,2006,2.8464286,9.324203,9.261131,16.126764,15.276482,5.7107844,16.5940466,14.79901697
HRV_HUN,2007,3.2567363,9.345554,9.366628,16.125208,15.276717,5.7107844,17.25369621,15.37144261
HRV_HUN,2008,3.206497,9.540184,9.543141,16.123657,15.276499,5.7107844,17.22563371,13.70755161
HRV_HUN,2009,3.4932175,9.663943,9.702422,16.121906,15.27638,5.7107844,17.40608738,13.40043652
HRV_HUN,2010,3.7695627,9.475,9.587559,16.120358,15.27533,5.7107844,18.11952728,14.99089227
HRV_HUN,2011,3.7822566,9.479774,9.542313,16.118097,15.273062,5.7107844,17.40301115,14.87893378
HRV_HUN,2012,3.8008387,9.555215,9.5872135,16.115265,15.2696085,5.7107844,16.92267971,15.29753759
HRV_IRL,2005,-0.52593064,10.771239,9.174329,15.219218,15.275195,7.4951005,11.18459036,14.76028743
HRV_IRL,2006,0.028849658,10.837191,9.261131,15.241005,15.276482,7.4951005,12.10179275,14.79901697
HRV_IRL,2007,-0.08894656,10.902398,9.366628,15.267965,15.276717,7.4951005,12.31335989,15.37144261
HRV_IRL,2008,-0.05976191,11.024509,9.543141,15.296875,15.276499,7.4951005,13.08713338,13.70755161
HRV_IRL,2009,0.25047067,11.022917,9.702422,15.317262,15.27638,7.4951005,15.45493468,13.40043652
HRV_IRL,2010,0.6488173,10.861019,9.587559,15.327418,15.27533,7.4951005,18.01906072,14.99089227
HRV_IRL,2011,0.5195208,10.793746,9.542313,15.332868,15.273062,7.4951005,17.72877416,14.87893378
HRV_IRL,2012,0.3329066,10.85609,9.5872135,15.337228,15.2696085,7.4951005,16.19964876,15.29753759
HRV_ISR,2005,-1.6261772,9.897314,9.174329,15.733756,15.275195,7.7056565,11.15413103,14.76028743
HRV_ISR,2006,-1.1628983,9.9306,9.261131,15.751385,15.276482,7.7056565,10.82457273,14.79901697
HRV_ISR,2007,-0.9259529,9.991042,9.366628,15.769063,15.276717,7.7056565,10.59926482,15.37144261
HRV_ISR,2008,-0.97070175,10.122394,9.543141,15.786824,15.276499,7.7056565,10.43524371,13.70755161
HRV_ISR,2009,-0.8273763,10.293774,9.702422,15.804589,15.27638,7.7056565,10.4866367,13.40043652
HRV_ISR,2010,-0.87930405,10.229673,9.587559,15.828492,15.27533,7.7056565,11.18899779,14.99089227
HRV_ISR,2011,-0.9290141,10.330686,9.542313,15.846759,15.273062,7.7056565,10.93395043,14.87893378
HRV_ISR,2012,-0.91982293,10.425289,9.5872135,15.86524,15.2696085,7.7056565,10.68040634,15.29753759
HRV_ITA,2005,2.3974233,10.347358,9.174329,17.870514,15.275195,6.248151,17.28979544,14.76028743
HRV_ITA,2006,3.7067783,10.372217,9.261131,17.875427,15.276482,6.248151,17.35882974,14.79901697
HRV_ITA,2007,2.3655279,10.416633,9.366628,17.878433,15.276717,6.248151,17.39468496,15.37144261
HRV_ITA,2008,2.3093328,10.537383,9.543141,17.883482,15.276499,6.248151,17.53495229,13.70755161
HRV_ITA,2009,2.311379,10.612513,9.702422,17.890106,15.27638,6.248151,18.10799484,13.40043652
HRV_ITA,2010,2.1406038,10.518047,9.587559,17.894663,15.27533,6.248151,19.81482353,14.99089227
HRV_ITA,2011,2.204407,10.487082,9.542313,17.89774,15.273062,6.248151,19.85822498,14.87893378
HRV_ITA,2012,2.12751,10.554111,9.5872135,17.899458,15.2696085,6.248151,19.77946345,15.29753759
HRV_LTU,2008,-3.2656412,9.417185,9.543141,14.988393,15.276499,7.0813823,10.73369696,13.70755161
HRV_LTU,2009,-3.552051,9.61324,9.702422,14.978108,15.27638,7.0813823,12.14293098,13.40043652
HRV_LTU,2010,-2.3278506,9.379019,9.587559,14.967005,15.27533,7.0813823,16.41054695,14.99089227
HRV_LTU,2011,-2.4368415,9.3914,9.542313,14.946035,15.273062,7.0813823,14.14610598,14.87893378
HRV_LTU,2012,-2.4287763,9.572044,9.5872135,14.92345,15.2696085,7.0813823,12.42778167,15.29753759
HRV_MLT,2005,-2.3796144,9.62305,9.174329,12.902385,15.275195,7.010669,13.18982448,14.76028743
